mid,value,ts
153094,940000,2013-06-04D12:59:59.000000000
153094,920000,2013-06-04D13:59:59.000000000
153094,890000,2013-06-04D14:59:59.000000000
153094,660000,2013-06-04D15:59:59.000000000
153094,800000,2013-06-04D16:59:59.000000000
153094,1110000,2013-06-04D17:59:59.000000000
153094,1510000,2013-06-04D18:59:59.000000000
153094,1480000,2013-06-04D19:59:59.000000000
153094,2020000,2013-06-04D20:59:59.000000000
153094,1980000,2013-06-04D21:59:59.000000000
153094,1330000,2013-06-04D22:59:59.000000000
153094,990000,2013-06-04D23:59:59.000000000
153094,850000,2013-06-05D00:59:59.000000000
153094,750000,2013-06-05D01:59:59.000000000
153094,760000,2013-06-05D02:59:59.000000000
153094,750000,2013-06-05D03:59:59.000000000
153094,850000,2013-06-05D04:59:59.000000000
153094,880000,2013-06-05D05:59:59.000000000
153094,940000,2013-06-05D06:59:59.000000000
153094,980000,2013-06-05D07:59:59.000000000
153094,910000,2013-06-05D08:59:59.000000000
153094,950000,2013-06-05D09:59:59.000000000
153094,960000,2013-06-05D10:59:59.000000000
153094,1490000,2013-06-05D11:59:59.000000000
153094,960000,2013-06-05D12:59:59.000000000
153094,820000,2013-06-05D13:59:59.000000000
153094,1380000,2013-06-05D14:59:59.000000000
153094,3470000,2013-06-05D15:59:59.000000000
153094,2420000,2013-06-05D16:59:59.000000000
153094,780000,2013-06-05D17:59:59.000000000
153094,1100000,2013-06-05D18:59:59.000000000
153094,1850000,2013-06-05D19:59:59.000000000
153094,2420000,2013-06-05D20:59:59.000000000
153094,5630000,2013-06-05D21:59:59.000000000
153094,1470000,2013-06-05D22:59:59.000000000
153094,830000,2013-06-05D23:59:59.000000000
153094,850000,2013-06-06D00:59:59.000000000
153094,680000,2013-06-06D01:59:59.000000000
153094,690000,2013-06-06D02:59:59.000000000
153094,690000,2013-06-06D03:59:59.000000000
153094,1000000,2013-06-06D04:59:59.000000000
153094,910000,2013-06-06D05:59:59.000000000
153094,1370000,2013-06-06D06:59:59.000000000
153094,1270000,2013-06-06D07:59:59.000000000
153094,1980000,2013-06-06D08:59:59.000000000
153094,1780000,2013-06-06D09:59:59.000000000
153094,1330000,2013-06-06D10:59:59.000000000
153094,750000,2013-06-06D11:59:59.000000000
153094,750000,2013-06-06D12:59:59.000000000
153094,800000,2013-06-06D13:59:59.000000000
153094,1140000,2013-06-06D14:59:59.000000000
153094,1150000,2013-06-06D15:59:59.000000000
153094,1590000,2013-06-06D16:59:59.000000000
153094,1340000,2013-06-06D17:59:59.000000000
153094,2490000,2013-06-06D18:59:59.000000000
153094,1840000,2013-06-06D19:59:59.000000000
153094,1950000,2013-06-06D20:59:59.000000000
153094,1140000,2013-06-06D21:59:59.000000000
153094,1000000,2013-06-06D22:59:59.000000000
153094,680000,2013-06-06D23:59:59.000000000
153094,600000,2013-06-07D00:59:59.000000000
153094,680000,2013-06-07D01:59:59.000000000
153094,670000,2013-06-07D02:59:59.000000000
153094,630000,2013-06-07D03:59:59.000000000
153094,780000,2013-06-07D04:59:59.000000000
153094,720000,2013-06-07D05:59:59.000000000
153094,1300000,2013-06-07D06:59:59.000000000
153094,1640000,2013-06-07D07:59:59.000000000
153094,1820000,2013-06-07D08:59:59.000000000
153094,1330000,2013-06-07D09:59:59.000000000
153094,1450000,2013-06-07D10:59:59.000000000
153094,1140000,2013-06-07D11:59:59.000000000
153094,1080000,2013-06-07D12:59:59.000000000
153094,1050000,2013-06-07D13:59:59.000000000
153094,1120000,2013-06-07D14:59:59.000000000
153094,1280000,2013-06-07D15:59:59.000000000
153094,1870000,2013-06-07D16:59:59.000000000
153094,5000000,2013-06-07D17:59:59.000000000
153094,3210000,2013-06-07D18:59:59.000000000
153094,2160000,2013-06-07D19:59:59.000000000
153094,2590000,2013-06-07D20:59:59.000000000
153094,1350000,2013-06-07D21:59:59.000000000
153094,1050000,2013-06-07D22:59:59.000000000
153094,770000,2013-06-07D23:59:59.000000000
196892,360000,2013-06-01D00:59:59.000000000
196892,400000,2013-06-01D01:59:59.000000000
196892,330000,2013-06-01D02:59:59.000000000
196892,310000,2013-06-01D03:59:59.000000000
196892,310000,2013-06-01D04:59:59.000000000
196892,310000,2013-06-01D05:59:59.000000000
196892,320000,2013-06-01D06:59:59.000000000
196892,380000,2013-06-01D07:59:59.000000000
196892,380000,2013-06-01D08:59:59.000000000
196892,360000,2013-06-01D09:59:59.000000000
196892,330000,2013-06-01D10:59:59.000000000
196892,980000,2013-06-01D11:59:59.000000000
196892,1860000,2013-06-01D12:59:59.000000000
196892,280000,2013-06-01D13:59:59.000000000
196892,410000,2013-06-01D14:59:59.000000000
196892,370000,2013-06-01D15:59:59.000000000
196892,500000,2013-06-01D16:59:59.000000000
196892,380000,2013-06-01D17:59:59.000000000
196892,360000,2013-06-01D18:59:59.000000000
196892,610000,2013-06-01D19:59:59.000000000
196892,960000,2013-06-01D20:59:59.000000000
196892,760000,2013-06-01D21:59:59.000000000
196892,480000,2013-06-01D22:59:59.000000000
196892,500000,2013-06-01D23:59:59.000000000
196892,460000,2013-06-02D00:59:59.000000000
196892,330000,2013-06-02D01:59:59.000000000
196892,300000,2013-06-02D02:59:59.000000000
196892,310000,2013-06-02D03:59:59.000000000
196892,320000,2013-06-02D04:59:59.000000000
196892,250000,2013-06-02D05:59:59.000000000
196892,270000,2013-06-02D06:59:59.000000000
196892,330000,2013-06-02D07:59:59.000000000
196892,330000,2013-06-02D08:59:59.000000000
196892,330000,2013-06-02D09:59:59.000000000
196892,1500000,2013-06-02D10:59:59.000000000
196892,980000,2013-06-02D11:59:59.000000000
196892,350000,2013-06-02D12:59:59.000000000
196892,1490000,2013-06-02D13:59:59.000000000
196892,320000,2013-06-02D14:59:59.000000000
196892,2430000,2013-06-02D15:59:59.000000000
196892,1990000,2013-06-02D16:59:59.000000000
196892,390000,2013-06-02D17:59:59.000000000
196892,790000,2013-06-02D18:59:59.000000000
196892,700000,2013-06-02D19:59:59.000000000
196892,670000,2013-06-02D20:59:59.000000000
196892,500000,2013-06-02D21:59:59.000000000
196892,300000,2013-06-02D22:59:59.000000000
196892,260000,2013-06-02D23:59:59.000000000
196892,340000,2013-06-03D00:59:59.000000000
196892,360000,2013-06-03D01:59:59.000000000
196892,290000,2013-06-03D02:59:59.000000000
196892,250000,2013-06-03D03:59:59.000000000
196892,290000,2013-06-03D04:59:59.000000000
196892,290000,2013-06-03D05:59:59.000000000
196892,960000,2013-06-03D06:59:59.000000000
196892,290000,2013-06-03D07:59:59.000000000
196892,260000,2013-06-03D08:59:59.000000000
196892,240000,2013-06-03D09:59:59.000000000
196892,260000,2013-06-03D10:59:59.000000000
196892,250000,2013-06-03D11:59:59.000000000
196892,400000,2013-06-03D12:59:59.000000000
196892,280000,2013-06-03D13:59:59.000000000
196892,1220000,2013-06-03D14:59:59.000000000
196892,1750000,2013-06-03D15:59:59.000000000
196892,560000,2013-06-03D16:59:59.000000000
196892,360000,2013-06-03D17:59:59.000000000
196892,330000,2013-06-03D18:59:59.000000000
196892,360000,2013-06-03D19:59:59.000000000
196892,720000,2013-06-03D20:59:59.000000000
196892,970000,2013-06-03D21:59:59.000000000
196892,760000,2013-06-03D22:59:59.000000000
196892,420000,2013-06-03D23:59:59.000000000
196892,390000,2013-06-04D00:59:59.000000000
196892,310000,2013-06-04D01:59:59.000000000
196892,350000,2013-06-04D02:59:59.000000000
196892,350000,2013-06-04D03:59:59.000000000
196892,350000,2013-06-04D04:59:59.000000000
196892,440000,2013-06-04D05:59:59.000000000
196892,840000,2013-06-04D06:59:59.000000000
196892,480000,2013-06-04D07:59:59.000000000
196892,400000,2013-06-04D08:59:59.000000000
196892,490000,2013-06-04D09:59:59.000000000
196892,500000,2013-06-04D10:59:59.000000000
196892,550000,2013-06-04D11:59:59.000000000
196892,600000,2013-06-04D12:59:59.000000000
196892,550000,2013-06-04D13:59:59.000000000
196892,790000,2013-06-04D14:59:59.000000000
196892,1450000,2013-06-04D15:59:59.000000000
196892,800000,2013-06-04D16:59:59.000000000
196892,430000,2013-06-04D17:59:59.000000000
196892,390000,2013-06-04D18:59:59.000000000
196892,410000,2013-06-04D19:59:59.000000000
196892,540000,2013-06-04D20:59:59.000000000
196892,1070000,2013-06-04D21:59:59.000000000
196892,780000,2013-06-04D22:59:59.000000000
196892,2320000,2013-06-04D23:59:59.000000000
196892,270000,2013-06-05D00:59:59.000000000
196892,320000,2013-06-05D01:59:59.000000000
196892,250000,2013-06-05D02:59:59.000000000
196892,300000,2013-06-05D03:59:59.000000000
196892,280000,2013-06-05D04:59:59.000000000
196892,590000,2013-06-05D05:59:59.000000000
196892,540000,2013-06-05D06:59:59.000000000
196892,280000,2013-06-05D07:59:59.000000000
196892,250000,2013-06-05D08:59:59.000000000
196892,310000,2013-06-05D09:59:59.000000000
196892,330000,2013-06-05D10:59:59.000000000
196892,240000,2013-06-05D11:59:59.000000000
196892,250000,2013-06-05D12:59:59.000000000
196892,250000,2013-06-05D13:59:59.000000000
196892,270000,2013-06-05D14:59:59.000000000
196892,1380000,2013-06-05D15:59:59.000000000
196892,380000,2013-06-05D16:59:59.000000000
196892,310000,2013-06-05D17:59:59.000000000
196892,320000,2013-06-05D18:59:59.000000000
196892,650000,2013-06-05D19:59:59.000000000
196892,550000,2013-06-05D20:59:59.000000000
196892,470000,2013-06-05D21:59:59.000000000
196892,350000,2013-06-05D22:59:59.000000000
196892,280000,2013-06-05D23:59:59.000000000
196892,270000,2013-06-06D00:59:59.000000000
196892,280000,2013-06-06D01:59:59.000000000
196892,260000,2013-06-06D02:59:59.000000000
196892,260000,2013-06-06D03:59:59.000000000
196892,270000,2013-06-06D04:59:59.000000000
196892,280000,2013-06-06D05:59:59.000000000
196892,770000,2013-06-06D06:59:59.000000000
196892,590000,2013-06-06D07:59:59.000000000
196892,290000,2013-06-06D08:59:59.000000000
196892,260000,2013-06-06D09:59:59.000000000
196892,300000,2013-06-06D10:59:59.000000000
196892,250000,2013-06-06D11:59:59.000000000
196892,300000,2013-06-06D12:59:59.000000000
196892,330000,2013-06-06D13:59:59.000000000
196892,270000,2013-06-06D14:59:59.000000000
196892,1120000,2013-06-06D15:59:59.000000000
196892,1220000,2013-06-06D16:59:59.000000000
196892,690000,2013-06-06D17:59:59.000000000
196892,710000,2013-06-06D18:59:59.000000000
196892,1520000,2013-06-06D19:59:59.000000000
196892,1020000,2013-06-06D20:59:59.000000000
196892,740000,2013-06-06D21:59:59.000000000
196892,450000,2013-06-06D22:59:59.000000000
196892,400000,2013-06-06D23:59:59.000000000
196892,440000,2013-06-07D00:59:59.000000000
196892,390000,2013-06-07D01:59:59.000000000
196892,450000,2013-06-07D02:59:59.000000000
196892,410000,2013-06-07D03:59:59.000000000
196892,370000,2013-06-07D04:59:59.000000000
196892,560000,2013-06-07D05:59:59.000000000
196892,650000,2013-06-07D06:59:59.000000000
196892,430000,2013-06-07D07:59:59.000000000
196892,270000,2013-06-07D08:59:59.000000000
196892,270000,2013-06-07D09:59:59.000000000
196892,260000,2013-06-07D10:59:59.000000000
196892,320000,2013-06-07D11:59:59.000000000
196892,260000,2013-06-07D12:59:59.000000000
196892,240000,2013-06-07D13:59:59.000000000
196892,260000,2013-06-07D14:59:59.000000000
196892,450000,2013-06-07D15:59:59.000000000
196892,530000,2013-06-07D16:59:59.000000000
196892,510000,2013-06-07D17:59:59.000000000
196892,370000,2013-06-07D18:59:59.000000000
196892,720000,2013-06-07D19:59:59.000000000
196892,850000,2013-06-07D20:59:59.000000000
196892,870000,2013-06-07D21:59:59.000000000
196892,910000,2013-06-07D22:59:59.000000000
196892,860000,2013-06-07D23:59:59.000000000
166928,190000,2013-06-08D00:59:59.000000000
166928,240000,2013-06-08D01:59:59.000000000
166928,260000,2013-06-08D02:59:59.000000000
166928,180000,2013-06-08D03:59:59.000000000
166928,360000,2013-06-08D04:59:59.000000000
166928,190000,2013-06-08D05:59:59.000000000
166928,160000,2013-06-08D06:59:59.000000000
166928,280000,2013-06-08D07:59:59.000000000
166928,210000,2013-06-08D08:59:59.000000000
166928,510000,2013-06-08D09:59:59.000000000
166928,290000,2013-06-08D10:59:59.000000000
166928,170000,2013-06-08D11:59:59.000000000
166928,300000,2013-06-08D12:59:59.000000000
166928,240000,2013-06-08D13:59:59.000000000
166928,180000,2013-06-08D14:59:59.000000000
166928,310000,2013-06-08D15:59:59.000000000
166928,230000,2013-06-08D16:59:59.000000000
166928,220000,2013-06-08D17:59:59.000000000
166928,370000,2013-06-08D18:59:59.000000000
166928,220000,2013-06-08D19:59:59.000000000
166928,260000,2013-06-08D20:59:59.000000000
166928,280000,2013-06-08D21:59:59.000000000
166928,210000,2013-06-08D22:59:59.000000000
166928,290000,2013-06-08D23:59:59.000000000
166928,240000,2013-06-09D00:59:59.000000000
166928,150000,2013-06-09D01:59:59.000000000
166928,260000,2013-06-09D02:59:59.000000000
166928,190000,2013-06-09D03:59:59.000000000
166928,180000,2013-06-09D04:59:59.000000000
166928,280000,2013-06-09D05:59:59.000000000
166928,170000,2013-06-09D06:59:59.000000000
166928,210000,2013-06-09D07:59:59.000000000
166928,230000,2013-06-09D08:59:59.000000000
166928,170000,2013-06-09D09:59:59.000000000
166928,520000,2013-06-09D10:59:59.000000000
166928,570000,2013-06-09D11:59:59.000000000
166928,290000,2013-06-09D12:59:59.000000000
166928,350000,2013-06-09D13:59:59.000000000
166928,290000,2013-06-09D14:59:59.000000000
166928,2570000,2013-06-09D15:59:59.000000000
166928,2670000,2013-06-09D16:59:59.000000000
166928,2210000,2013-06-09D17:59:59.000000000
166928,390000,2013-06-09D18:59:59.000000000
166928,490000,2013-06-09D19:59:59.000000000
166928,400000,2013-06-09D20:59:59.000000000
166928,520000,2013-06-09D21:59:59.000000000
166928,330000,2013-06-09D22:59:59.000000000
166928,410000,2013-06-09D23:59:59.000000000
166928,330000,2013-06-10D00:59:59.000000000
166928,230000,2013-06-10D01:59:59.000000000
166928,240000,2013-06-10D02:59:59.000000000
166928,340000,2013-06-10D03:59:59.000000000
166928,230000,2013-06-10D04:59:59.000000000
166928,230000,2013-06-10D05:59:59.000000000
166928,1200000,2013-06-10D06:59:59.000000000
166928,1950000,2013-06-10D07:59:59.000000000
166928,370000,2013-06-10D08:59:59.000000000
166928,300000,2013-06-10D09:59:59.000000000
166928,190000,2013-06-10D10:59:59.000000000
166928,440000,2013-06-10D11:59:59.000000000
166928,250000,2013-06-10D12:59:59.000000000
166928,220000,2013-06-10D13:59:59.000000000
166928,360000,2013-06-10D14:59:59.000000000
166928,570000,2013-06-10D15:59:59.000000000
166928,340000,2013-06-10D16:59:59.000000000
166928,610000,2013-06-10D17:59:59.000000000
166928,410000,2013-06-10D18:59:59.000000000
166928,450000,2013-06-10D19:59:59.000000000
166928,450000,2013-06-10D20:59:59.000000000
166928,310000,2013-06-10D21:59:59.000000000
166928,330000,2013-06-10D22:59:59.000000000
166928,360000,2013-06-10D23:59:59.000000000
166928,250000,2013-06-11D00:59:59.000000000
166928,310000,2013-06-11D01:59:59.000000000
166928,290000,2013-06-11D02:59:59.000000000
166928,210000,2013-06-11D03:59:59.000000000
166928,300000,2013-06-11D04:59:59.000000000
166928,280000,2013-06-11D05:59:59.000000000
166928,330000,2013-06-11D06:59:59.000000000
166928,450000,2013-06-11D07:59:59.000000000
166928,260000,2013-06-11D08:59:59.000000000
166928,200000,2013-06-11D09:59:59.000000000
166928,290000,2013-06-11D10:59:59.000000000
166928,210000,2013-06-11D11:59:59.000000000
166928,320000,2013-06-11D12:59:59.000000000
166928,280000,2013-06-11D13:59:59.000000000
166928,240000,2013-06-11D14:59:59.000000000
166928,350000,2013-06-11D15:59:59.000000000
166928,320000,2013-06-11D16:59:59.000000000
166928,300000,2013-06-11D17:59:59.000000000
166928,390000,2013-06-11D18:59:59.000000000
166928,280000,2013-06-11D19:59:59.000000000
166928,250000,2013-06-11D20:59:59.000000000
166928,380000,2013-06-11D21:59:59.000000000
166928,340000,2013-06-11D22:59:59.000000000
166928,250000,2013-06-11D23:59:59.000000000
166928,350000,2013-06-12D00:59:59.000000000
166928,250000,2013-06-12D01:59:59.000000000
166928,220000,2013-06-12D02:59:59.000000000
166928,320000,2013-06-12D03:59:59.000000000
166928,230000,2013-06-12D04:59:59.000000000
166928,250000,2013-06-12D05:59:59.000000000
166928,580000,2013-06-12D06:59:59.000000000
166928,1190000,2013-06-12D07:59:59.000000000
166928,250000,2013-06-12D08:59:59.000000000
166928,270000,2013-06-12D09:59:59.000000000
166928,180000,2013-06-12D10:59:59.000000000
166928,320000,2013-06-12D11:59:59.000000000
166928,480000,2013-06-12D12:59:59.000000000
166928,300000,2013-06-12D13:59:59.000000000
166928,470000,2013-06-12D14:59:59.000000000
166928,340000,2013-06-12D15:59:59.000000000
166928,310000,2013-06-12D16:59:59.000000000
166928,2350000,2013-06-12D17:59:59.000000000
166928,2000000,2013-06-12D18:59:59.000000000
166928,370000,2013-06-12D19:59:59.000000000
166928,510000,2013-06-12D20:59:59.000000000
166928,380000,2013-06-12D21:59:59.000000000
166928,280000,2013-06-12D22:59:59.000000000
166928,370000,2013-06-12D23:59:59.000000000
166928,280000,2013-06-13D00:59:59.000000000
166928,340000,2013-06-13D01:59:59.000000000
166928,350000,2013-06-13D02:59:59.000000000
166928,260000,2013-06-13D03:59:59.000000000
166928,350000,2013-06-13D04:59:59.000000000
166928,340000,2013-06-13D05:59:59.000000000
166928,220000,2013-06-13D06:59:59.000000000
166928,560000,2013-06-13D07:59:59.000000000
166928,290000,2013-06-13D08:59:59.000000000
166928,160000,2013-06-13D09:59:59.000000000
166928,290000,2013-06-13D10:59:59.000000000
166928,220000,2013-06-13D11:59:59.000000000
166928,240000,2013-06-13D12:59:59.000000000
166928,290000,2013-06-13D13:59:59.000000000
166928,310000,2013-06-13D14:59:59.000000000
166928,320000,2013-06-13D15:59:59.000000000
166928,1950000,2013-06-13D16:59:59.000000000
166928,840000,2013-06-13D17:59:59.000000000
166928,2990000,2013-06-13D18:59:59.000000000
166928,1400000,2013-06-13D19:59:59.000000000
166928,310000,2013-06-13D20:59:59.000000000
166928,380000,2013-06-13D21:59:59.000000000
166928,400000,2013-06-13D22:59:59.000000000
166928,260000,2013-06-13D23:59:59.000000000
166928,300000,2013-06-14D00:59:59.000000000
166928,270000,2013-06-14D01:59:59.000000000
166928,210000,2013-06-14D02:59:59.000000000
166928,380000,2013-06-14D03:59:59.000000000
166928,230000,2013-06-14D04:59:59.000000000
166928,220000,2013-06-14D05:59:59.000000000
166928,440000,2013-06-14D06:59:59.000000000
166928,600000,2013-06-14D07:59:59.000000000
166928,610000,2013-06-14D08:59:59.000000000
166928,480000,2013-06-14D09:59:59.000000000
166928,350000,2013-06-14D10:59:59.000000000
166928,430000,2013-06-14D11:59:59.000000000
166928,910000,2013-06-14D12:59:59.000000000
166928,1060000,2013-06-14D13:59:59.000000000
166928,1020000,2013-06-14D14:59:59.000000000
166928,590000,2013-06-14D15:59:59.000000000
166928,330000,2013-06-14D16:59:59.000000000
166928,330000,2013-06-14D17:59:59.000000000
166928,240000,2013-06-14D18:59:59.000000000
166928,240000,2013-06-14D19:59:59.000000000
